Period Name,Ward Description,Product Description,Quantity
 02-Jan-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 09-Jan-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 16-Jan-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 23-Jan-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 16-Jan-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet,7.00
 27-Jan-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet,7.00
 27-Jan-2014,Galliers Canning Ward (Med/205SURG),Valaciclovir 500mg Tablet,42.00
 09-Jan-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,10.00
 23-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 250mg Capsule,20.00
 03-Jan-2014,Maude Bellas Maternity Ward,Caspofungin 50mg Vial,4.00
 24-Jan-2014,Maude Bellas Maternity Ward,Cefotaxime 1g Vial,2.00
 30-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 1g Vial,10.00
 09-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule,20.00
 16-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Capsule,40.00
 16-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,30.00
 23-Jan-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 16-Jan-2014,Maude Bellas Maternity Ward,Benzylpenicillin 600mg Vial,5.00
 09-Jan-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,20.00
 16-Jan-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,40.00
 30-Jan-2014,Maude Bellas Maternity Ward,Cephalexin 500mg Capsule,40.00
 09-Jan-2014,Maude Bellas Maternity Ward,Cephazolin 1g Vial,10.00
 23-Jan-2014,Maude Bellas Maternity Ward,Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 16-Jan-2014,Maude Bellas Maternity Ward,Erythromycin 250mg Capsule: EC,25.00
 30-Jan-2014,Maude Bellas Maternity Ward,Erythromycin 250mg Capsule: EC,25.00
 02-Jan-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule,5.00
 09-Jan-2014,Maude Bellas Maternity Ward,Gentamicin 80mg/2mL Ampoule,5.00
 02-Jan-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion,10.00
 16-Jan-2014,Maude Bellas Maternity Ward,Metronidazole 500mg/100mL Infusion,10.00
 23-Jan-2014,Maude Bellas Maternity Ward,Metronidazole 200mg Tablet,21.00
 02-Jan-2014,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet,7.00
 03-Jan-2014,Intensive Care Unit,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 08-Jan-2014,Intensive Care Unit,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,1.00
 29-Jan-2014,Intensive Care Unit,Cefuroxime 250mg Tablet,14.00
 31-Jan-2014,Intensive Care Unit,Aciclovir 500mg Vial,10.00
 07-Jan-2014,Intensive Care Unit,Benzylpenicillin 1.2g Vial,20.00
 14-Jan-2014,Intensive Care Unit,Ceftriaxone 1g Vial,10.00
 21-Jan-2014,Intensive Care Unit,Ceftriaxone 1g Vial,5.00
 14-Jan-2014,Intensive Care Unit,Meropenem 1g Vial,15.00
 21-Jan-2014,Intensive Care Unit,Meropenem 1g Vial,10.00
 28-Jan-2014,Intensive Care Unit,Meropenem 1g Vial,5.00
 14-Jan-2014,Intensive Care Unit,Metronidazole 500mg/100mL Infusion,10.00
 21-Jan-2014,Intensive Care Unit,Metronidazole 400mg Tablet,21.00
 07-Jan-2014,Intensive Care Unit,Moxifloxacin 400mg/250mL Infusion,1.00
 03-Jan-2014,Intensive Care Unit,Oseltamivir 75mg Capsule,10.00
 21-Jan-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 24-Jan-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,0.00
 28-Jan-2014,Intensive Care Unit,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 14-Jan-2014,Intensive Care Unit,Trimethoprim 300mg Tablet,7.00
 14-Jan-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 22-Jan-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 23-Jan-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 28-Jan-2014,Intensive Care Unit,Vancomycin 1g Vial,10.00
 26-Feb-2014,Acute Medical Unit,Metronidazole 200mg Tablet,21.00
 26-Feb-2014,Acute Medical Unit,Metronidazole 400mg Tablet,21.00
 14-Feb-2014,Acute Medical Unit,Norfloxacin 400mg Tablet,14.00
 27-Feb-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,5.00
 03-Feb-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 07-Feb-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,10.00
 21-Feb-2014,Acute Medical Unit,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 14-Feb-2014,Acute Medical Unit,Roxithromycin 300mg Tablet,5.00
 14-Feb-2014,Acute Medical Unit,Vancomycin 500mg Vial,10.00
 27-Feb-2014,Benson Medical Ward,Vancomycin 1g Vial,10.00
 20-Feb-2014,Benson Medical Ward,Meropenem 500mg Vial,15.00
 06-Feb-2014,Benson Medical Ward,Nitrofurantoin 100mg Capsule,7.00
 17-Feb-2014,Benson Medical Ward,Amoxycillin 400mg Clavulanate 57mg per 5mL  Suspension,60.00
 18-Feb-2014,Benson Medical Ward,Vancomycin 125mg Capsule,23.00
 17-Feb-2014,Benson Medical Ward,Fluconazole 200mg Capsule,9.00
 25-Feb-2014,Benson Medical Ward,Fluconazole 200mg Capsule,5.00
 27-Feb-2014,Benson Medical Ward,Moxifloxacin 400mg Tablet,5.00
 04-Feb-2014,Benson Medical Ward,Doxycycline 100mg Tablet,14.00
 28-Feb-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 04-Feb-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 03-Feb-2014,Benson Medical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 25-Feb-2014,Benson Medical Ward,Hexamine Hippurate 1g Tablet,10.00
 24-Feb-2014,Benson Medical Ward,Valaciclovir 500mg Tablet,14.00
 14-Feb-2014,Benson Medical Ward,Sodium Fusidate 2% (20mg/g) Ointment,1.00
 10-Feb-2014,Benson Medical Ward,Aciclovir 500mg Vial,5.00
 05-Feb-2014,Benson Medical Ward,Amoxycillin 1g Vial,30.00
 12-Feb-2014,Benson Medical Ward,Amoxycillin 1g Vial,10.00
 19-Feb-2014,Benson Medical Ward,Amoxycillin 1g Vial,15.00
 26-Feb-2014,Benson Medical Ward,Amoxycillin 1g Vial,30.00
 26-Feb-2014,Benson Medical Ward,Amoxycillin 500mg Capsule,60.00
 05-Feb-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,20.00
 12-Feb-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,20.00
 19-Feb-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 26-Feb-2014,Benson Medical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 05-Feb-2014,Benson Medical Ward,Azithromycin 500mg Vial,5.00
 12-Feb-2014,Benson Medical Ward,Azithromycin 500mg Vial,3.00
 19-Feb-2014,Benson Medical Ward,Azithromycin 500mg Vial,5.00
 26-Feb-2014,Benson Medical Ward,Azithromycin 500mg Vial,5.00
 05-Feb-2014,Benson Medical Ward,Azithromycin 500mg Tablet,6.00
 12-Feb-2014,Benson Medical Ward,Azithromycin 500mg Tablet,6.00
 19-Feb-2014,Benson Medical Ward,Azithromycin 500mg Tablet,3.00
 05-Feb-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial,10.00
 12-Feb-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial,10.00
 26-Feb-2014,Benson Medical Ward,Benzylpenicillin 1.2g Vial,10.00
 05-Feb-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial,5.00
 12-Feb-2014,Benson Medical Ward,Benzylpenicillin 600mg Vial,5.00
 05-Feb-2014,Benson Medical Ward,Ceftriaxone 1g Vial,20.00
 12-Feb-2014,Benson Medical Ward,Ceftriaxone 1g Vial,20.00
 19-Feb-2014,Benson Medical Ward,Ceftriaxone 1g Vial,20.00
 03-Feb-2014,Benson Medical Ward,Cefuroxime 250mg Tablet,14.00
 12-Feb-2014,Benson Medical Ward,Cephalexin 500mg Capsule,40.00
 19-Feb-2014,Benson Medical Ward,Cephalexin 500mg Capsule,20.00
 12-Feb-2014,Benson Medical Ward,Cephalexin 250mg Capsule,60.00
 05-Feb-2014,Benson Medical Ward,Cephazolin 1g Vial,20.00
 12-Feb-2014,Benson Medical Ward,Cephazolin 1g Vial,10.00
 26-Feb-2014,Benson Medical Ward,Cephazolin 1g Vial,20.00
 10-Feb-2014,Benson Medical Ward,Chloramphenicol 0.5% (5mg/mL) Eye Drop,2.00
 19-Feb-2014,Benson Medical Ward,Chloramphenicol 1% (10mg/g) Eye Ointment,1.00
 20-Feb-2014,Benson Medical Ward,Ciprofloxacin 200mg/100mL Infusion,10.00
 19-Feb-2014,Benson Medical Ward,Clarithromycin 250mg Tablet,0.00
 03-Feb-2014,Benson Medical Ward,Clindamycin 150mg Capsule,96.00
 05-Feb-2014,Benson Medical Ward,Clindamycin 150mg Capsule,48.00
 10-Feb-2014,Benson Medical Ward,Clindamycin 150mg Capsule,32.00
 10-Feb-2014,Benson Medical Ward,Clindamycin 150mg Capsule,192.00
 19-Feb-2014,Benson Medical Ward,Clindamycin 150mg Capsule,0.00
 19-Feb-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream,0.00
 24-Feb-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream,1.00
 26-Feb-2014,Benson Medical Ward,Clotrimazole 1% (10mg/g) Cream,1.00
 04-Feb-2014,Benson Medical Ward,Doxycycline 100mg Tablet,21.00
 05-Feb-2014,Benson Medical Ward,Doxycycline 100mg Tablet,14.00
 12-Feb-2014,Benson Medical Ward,Doxycycline 100mg Tablet,28.00
 19-Feb-2014,Benson Medical Ward,Doxycycline 100mg Tablet,7.00
 05-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,20.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,15.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,30.00
 12-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,60.00
 18-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,25.00
 19-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,10.00
 26-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,50.00
 05-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,0.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,0.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 1g Vial,0.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 500mg Vial,10.00
 12-Feb-2014,Benson Medical Ward,Flucloxacillin 500mg Vial,10.00
 11-Feb-2014,Benson Medical Ward,Flucloxacillin 500mg Capsule,48.00
 12-Feb-2014,Benson Medical Ward,Flucloxacillin 500mg Capsule,48.00
 19-Feb-2014,Benson Medical Ward,Gentamicin 80mg/2mL Ampoule,0.00
 03-Feb-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,10.00
 04-Feb-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,20.00
 05-Feb-2014,Benson Medical Ward,Lincomycin 600mg/2mL Vial,25.00
 12-Feb-2014,Benson Medical Ward,Metronidazole 500mg/100mL Infusion,10.00
 25-Feb-2014,Benson Medical Ward,Metronidazole 400mg Tablet,21.00
 17-Feb-2014,Benson Medical Ward,Norfloxacin 400mg Tablet,28.00
 24-Feb-2014,Benson Medical Ward,Norfloxacin 400mg Tablet,14.00
 05-Feb-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",3.00
 12-Feb-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",1.00
 26-Feb-2014,Benson Medical Ward,"Nystatin 100,000unit/mL Suspension 24mL",0.00
 05-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,120.00
 25-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 26-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,20.00
 26-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,100.00
 04-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 12-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 26-Feb-2014,Benson Medical Ward,Piperacillin 4g Tazobactam 500mg  Vial,10.00
 18-Feb-2014,Benson Medical Ward,Rifampicin 300mg Capsule,18.00
 12-Feb-2014,Benson Medical Ward,Rifaximin (SAS) 550mg Tablet,60.00
 17-Feb-2014,Benson Medical Ward,Silver Sulfadiazine 1% (10mg/g) Cream,1.00
 05-Feb-2014,Benson Medical Ward,Trimethoprim 300mg Tablet,14.00
 05-Feb-2014,Benson Medical Ward,Vancomycin 500mg Vial,20.00
 24-Feb-2014,Benson Medical Ward,Vancomycin 500mg Vial,20.00
 26-Feb-2014,Benson Medical Ward,Vancomycin 500mg Vial,10.00
 27-Feb-2014,Benson Medical Ward,Vancomycin 500mg Vial,10.00
 10-Feb-2014,Colyer Surgical Ward,Vancomycin 1g Vial,3.00
 21-Feb-2014,Colyer Surgical Ward,Vancomycin 1g Vial,10.00
 26-Feb-2014,Colyer Surgical Ward,Vancomycin 1g Vial,4.00
 28-Feb-2014,Colyer Surgical Ward,Vancomycin 1g Vial,4.00
 21-Feb-2014,Colyer Surgical Ward,Vancomycin 500mg Vial,10.00
 28-Feb-2014,Colyer Surgical Ward,Meropenem 500mg Vial,30.00
 26-Feb-2014,Colyer Surgical Ward,Meropenem 1g Vial,10.00
 26-Feb-2014,Colyer Surgical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet,10.00
 25-Feb-2014,Colyer Surgical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet,3.00
 10-Feb-2014,Colyer Surgical Ward,Doxycycline 100mg Tablet,7.00
 25-Feb-2014,Colyer Surgical Ward,Valganciclovir 450mg Tablet,10.00
 10-Feb-2014,Colyer Surgical Ward,Valaciclovir 500mg Tablet,14.00
 06-Feb-2014,Colyer Surgical Ward,Chloramphenicol 1% (10mg/g) Eye Ointment,1.00
 10-Feb-2014,Colyer Surgical Ward,Amoxycillin 250mg Capsule,20.00
 03-Feb-2014,Colyer Surgical Ward,Amoxycillin 1g Vial,15.00
 17-Feb-2014,Colyer Surgical Ward,Amoxycillin 500mg Vial,5.00
 10-Feb-2014,Colyer Surgical Ward,Amoxycillin 500mg Clavulanic Acid 125mg  Tablet,10.00
 03-Feb-2014,Colyer Surgical Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,20.00
 17-Feb-2014,Colyer Surgical Ward,Cephalexin 500mg Capsule,20.00
 03-Feb-2014,Colyer Surgical Ward,Cephazolin 1g Vial,20.00
 10-Feb-2014,Colyer Surgical Ward,Cephazolin 1g Vial,10.00
 17-Feb-2014,Colyer Surgical Ward,Cephazolin 1g Vial,30.00
 24-Feb-2014,Colyer Surgical Ward,Cephazolin 1g Vial,20.00
 03-Feb-2014,Colyer Surgical Ward,Clotrimazole 1% (10mg/g) Cream,1.00
 17-Feb-2014,Colyer Surgical Ward,Erythromycin Ethyl Succinate 400mg Tablet,25.00
 24-Feb-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,40.00
 24-Feb-2014,Colyer Surgical Ward,Flucloxacillin 1g Vial,0.00
 10-Feb-2014,Colyer Surgical Ward,Flucloxacillin 500mg Capsule,24.00
 24-Feb-2014,Colyer Surgical Ward,Flucloxacillin 500mg Capsule,0.00
 24-Feb-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 03-Feb-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,10.00
 03-Feb-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 10-Feb-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,40.00
 17-Feb-2014,Colyer Surgical Ward,Piperacillin 4g Tazobactam 500mg  Vial,30.00
 10-Feb-2014,Colyer Surgical Ward,Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 17-Feb-2014,Colyer Surgical Ward,Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 24-Feb-2014,Colyer Surgical Ward,Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 03-Feb-2014,Colyer Surgical Ward,Trimethoprim 300mg Tablet,7.00
 27-Feb-2014,Galliers Bickley Ward (Maternity),Amoxycillin 1g Vial,10.00
 27-Feb-2014,Galliers Bickley Ward (Maternity),Amoxycillin 500mg Vial,5.00
 14-Feb-2014,Galliers Bickley Ward (Maternity),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
 14-Feb-2014,Galliers Bickley Ward (Maternity),Cephalexin 500mg Capsule,40.00
 14-Feb-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,10.00
 21-Feb-2014,Galliers Bickley Ward (Maternity),Cephazolin 1g Vial,10.00
 27-Feb-2014,Galliers Bickley Ward (Maternity),Clotrimazole 1% (10mg/g) Vaginal Cream,1.00
 27-Feb-2014,Galliers Bickley Ward (Maternity),Clotrimazole 1% Cream (10g) Clotrimazole Pessary 500mg (1)  Pack,1.00
 14-Feb-2014,Galliers Bickley Ward (Maternity),Metronidazole 500mg/100mL Infusion,20.00
 14-Feb-2014,Galliers Bickley Ward (Maternity),Metronidazole 200mg Tablet,21.00
 05-Feb-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 0.3% (3mg/mL) Eye Drop,1.00
 07-Feb-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 5% (50mg/g) Cream,1.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial,15.00
 11-Feb-2014,Galliers Canning Ward (Med/205SURG),Lincomycin 600mg/2mL Vial,10.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial,10.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 500mg Vial,10.00
 03-Feb-2014,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial,2.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial,10.00
 18-Feb-2014,Galliers Canning Ward (Med/205SURG),Nitrofurantoin 100mg Capsule,5.00
 19-Feb-2014,Galliers Canning Ward (Med/205SURG),Fluconazole 100mg Capsule,7.00
 25-Feb-2014,Galliers Canning Ward (Med/205SURG),Moxifloxacin 400mg Tablet,5.00
 26-Feb-2014,Galliers Canning Ward (Med/205SURG),Clarithromycin 250mg Tablet,28.00
 19-Feb-2014,Galliers Canning Ward (Med/205SURG),Phenoxymethylpenicillin 250mg Tablet,25.00
 14-Feb-2014,Galliers Canning Ward (Med/205SURG),Sodium Fusidate 2% (20mg/g) Ointment,1.00
 10-Feb-2014,Galliers Canning Ward (Med/205SURG),Aciclovir 500mg Vial,10.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 500mg Capsule,40.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 500mg Capsule,20.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,30.00
 24-Feb-2014,Galliers Canning Ward (Med/205SURG),Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,30.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Vial,10.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Vial,10.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Tablet,3.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Azithromycin 500mg Tablet,3.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Benzylpenicillin 1.2g Vial,30.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,20.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,10.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Ceftriaxone 1g Vial,10.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 500mg Capsule,40.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 500mg Capsule,20.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 500mg Capsule,60.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephalexin 250mg Capsule,0.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,50.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,100.00
 19-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,10.00
 19-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,50.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,50.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Cephazolin 1g Vial,30.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Chloramphenicol 0.5% (5mg/mL) Eye Drop,1.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Chloramphenicol 0.5% (5mg/mL) Eye Drop,1.00
 17-Feb-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 0.3% (3mg/mL) Ear Drops,1.00
 17-Feb-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 0.3% (3mg/mL) Eye Drop,1.00
 25-Feb-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 500mg Tablet,28.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Ciprofloxacin 500mg Tablet,14.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,24.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,96.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,24.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Clindamycin 150mg Capsule,96.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,4.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,2.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,0.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Clotrimazole 1% (10mg/g) Cream,3.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,35.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,7.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,28.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Doxycycline 100mg Tablet,14.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial,50.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial,100.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 1g Vial,0.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Flucloxacillin 500mg Capsule,24.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Gentamicin 80mg/2mL Ampoule,10.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Gentamicin 80mg/2mL Ampoule,20.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Hydroxychloroquine 200mg Tablet,200.00
 10-Feb-2014,Galliers Canning Ward (Med/205SURG),Meropenem 1g Vial,5.00
 10-Feb-2014,Galliers Canning Ward (Med/205SURG),Meropenem 500mg Vial,5.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,10.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 500mg/100mL Infusion,10.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet,21.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Metronidazole 400mg Tablet,21.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",1.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",0.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),"Nystatin 100,000unit/mL Suspension 24mL",1.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,60.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,60.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,60.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Piperacillin 4g Tazobactam 500mg  Vial,50.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Ticarcillin 3g Clavulanic Acid 100mg  Vial,0.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet,14.00
 06-Feb-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,10.00
 13-Feb-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,30.00
 20-Feb-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,20.00
 27-Feb-2014,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial,10.00
 20-Feb-2014,Maude Bellas Maternity Ward,Aciclovir 200mg Tablet,90.00
 13-Feb-2014,Maude Bellas Maternity Ward,Amoxycillin 500mg Vial,5.00
 06-Feb-2014,Maude Bellas Maternity Ward,Amoxycillin 875mg Clavulanic Acid 125mg  Tablet,10.00
