Period Name,Ward Description,Product Description,Quantity
 25-Feb-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 23-Feb-2015,Colyer Surgical Ward,Roxithromycin 150mg Tablet (10),10.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Roxithromycin 150mg Tablet (10),10.00
 06-Mar-2015,Acute Medical Unit,Roxithromycin 150mg Tablet (10),10.00
 04-Mar-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 11-Mar-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 09-Mar-2015,Colyer Surgical Ward,Roxithromycin 150mg Tablet (10),10.00
 17-Mar-2015,Intensive Care Unit,Roxithromycin 150mg Tablet (10),10.00
 10-Apr-2015,Acute Medical Unit,Roxithromycin 150mg Tablet (10),10.00
 01-Apr-2015,Benson Medical Ward,Roxithromycin 150mg Tablet (10),10.00
 12-Jan-2015,Acute Medical Unit,Roxithromycin 300mg Tablet (5),10.00
 07-Jan-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 12-Jan-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),10.00
 12-Jan-2015,Colyer Surgical Ward,Roxithromycin 300mg Tablet (5),10.00
 12-Jan-2015,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),10.00
 06-Feb-2015,Acute Medical Unit,Roxithromycin 300mg Tablet (5),10.00
 12-Feb-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),2.00
 18-Feb-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 25-Feb-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),10.00
 02-Feb-2015,Colyer Surgical Ward,Roxithromycin 300mg Tablet (5),5.00
 11-Feb-2015,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),10.00
 04-Mar-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),10.00
 11-Mar-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 01-Apr-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 08-Apr-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),10.00
 29-Apr-2015,Benson Medical Ward,Roxithromycin 300mg Tablet (5),5.00
 09-Apr-2015,Galliers Canning Ward (Med/205SURG),Roxithromycin 300mg Tablet (5),5.00
 24-Feb-2015,Benson Medical Ward,Sodium Fusidate 250mg Tablet (36),36.00
 10-Apr-2015,Benson Medical Ward,Sodium Fusidate 250mg Tablet (36),-9.00
 20-Apr-2015,Galliers Canning Ward (Med/205SURG),Sodium Fusidate 250mg Tablet (36),25.00
 04-Feb-2015,Galliers Bickley Ward (Maternity),Sulfamethoxazole 200mg Trimethoprim 40mg per 5mL  Mixture (100mL),1.00
 21-Apr-2015,Galliers Bickley Ward (Maternity),Sulfamethoxazole 200mg Trimethoprim 40mg per 5mL  Mixture (100mL),1.00
 22-Apr-2015,Galliers Bickley Ward (Maternity),Sulfamethoxazole 200mg Trimethoprim 40mg per 5mL  Mixture (100mL),1.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),14.00
 02-Feb-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 25-Mar-2015,Acute Medical Unit,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 03-Mar-2015,Benson Medical Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 18-Mar-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),2.00
 27-Mar-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 26-Mar-2015,Maude Bellas Maternity Ward,Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),10.00
 20-Apr-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),8.00
 16-Apr-2015,Galliers Canning Ward (Med/205SURG),Sulfamethoxazole 800mg Trimethoprim 160mg  Tablet (10),8.00
 05-Jan-2015,Benson Medical Ward,Teicoplanin 400mg Vial (1),3.00
 05-Jan-2015,Benson Medical Ward,Teicoplanin 400mg Vial (1),4.00
 02-Mar-2015,Galliers Canning Ward (Med/205SURG),Terbinafine 1% (10mg/g) Cream (15g),1.00
 05-Mar-2015,Galliers Canning Ward (Med/205SURG),Terbinafine 1% (10mg/g) Cream (15g),1.00
 02-Mar-2015,Intensive Care Unit,Tinidazole 500mg Tablet (4),4.00
 09-Jan-2015,Acute Medical Unit,Trimethoprim 300mg Tablet (7),7.00
 06-Jan-2015,Intensive Care Unit,Trimethoprim 300mg Tablet (7),7.00
 04-Feb-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),14.00
 18-Feb-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),7.00
 04-Feb-2015,Galliers Bickley Ward (Maternity),Trimethoprim 300mg Tablet (7),1.00
 11-Mar-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),14.00
 18-Mar-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),7.00
 25-Mar-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),28.00
 09-Mar-2015,Colyer Surgical Ward,Trimethoprim 300mg Tablet (7),14.00
 01-Apr-2015,Benson Medical Ward,Trimethoprim 300mg Tablet (7),7.00
 30-Apr-2015,Galliers Canning Ward (Med/205SURG),Trimethoprim 300mg Tablet (7),14.00
 09-Apr-2015,Maude Bellas Maternity Ward,Trimethoprim 300mg Tablet (7),7.00
 25-Feb-2015,Galliers Canning Ward (Med/205SURG),Valaciclovir 500mg Tablet (42),42.00
 19-Feb-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 125mg Capsule (20),20.00
 25-Feb-2015,Intensive Care Unit,Vancomycin 125mg Capsule (20),28.00
 23-Feb-2015,Intensive Care Unit,Vancomycin 125mg Capsule (20),6.00
 04-Mar-2015,Benson Medical Ward,Vancomycin 125mg Capsule (20),1.00
 20-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 125mg Capsule (20),20.00
 14-Jan-2015,Benson Medical Ward,Vancomycin 1g Vial (1),2.00
 21-Jan-2015,Benson Medical Ward,Vancomycin 1g Vial (1),10.00
 23-Jan-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 28-Jan-2015,Benson Medical Ward,Vancomycin 1g Vial (1),10.00
 15-Jan-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),12.00
 08-Jan-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),16.00
 06-Jan-2015,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 11-Feb-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 18-Feb-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 25-Feb-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 25-Feb-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),15.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 03-Feb-2015,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 17-Feb-2015,Intensive Care Unit,Vancomycin 1g Vial (1),6.00
 24-Feb-2015,Intensive Care Unit,Vancomycin 1g Vial (1),10.00
 18-Feb-2015,Maude Bellas Maternity Ward,Vancomycin 1g Vial (1),4.00
 04-Mar-2015,Benson Medical Ward,Vancomycin 1g Vial (1),10.00
 11-Mar-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 24-Mar-2015,Colyer Surgical Ward,Vancomycin 1g Vial (1),2.00
 25-Mar-2015,Colyer Surgical Ward,Vancomycin 1g Vial (1),8.00
 09-Mar-2015,Colyer Surgical Ward,Vancomycin 1g Vial (1),2.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),20.00
 17-Mar-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 19-Mar-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),10.00
 24-Mar-2015,Intensive Care Unit,Vancomycin 1g Vial (1),5.00
 01-Apr-2015,Benson Medical Ward,Vancomycin 1g Vial (1),5.00
 08-Apr-2015,Benson Medical Ward,Vancomycin 1g Vial (1),15.00
 20-Apr-2015,Colyer Surgical Ward,Vancomycin 1g Vial (1),1.00
 15-Apr-2015,Colyer Surgical Ward,Vancomycin 1g Vial (1),1.00
 16-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),18.00
 23-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 1g Vial (1),4.00
 14-Apr-2015,Intensive Care Unit,Vancomycin 1g Vial (1),5.00
 21-Apr-2015,Intensive Care Unit,Vancomycin 1g Vial (1),5.00
 13-Feb-2015,Colyer Surgical Ward,Vancomycin 250mg Capsule (20),20.00
 01-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 250mg Capsule (20),20.00
 02-Jan-2015,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 23-Jan-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),20.00
 08-Jan-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 22-Jan-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 13-Feb-2015,Acute Medical Unit,Vancomycin 500mg Vial (10),2.00
 20-Feb-2015,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 27-Feb-2015,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 18-Feb-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),20.00
 25-Feb-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 26-Feb-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),30.00
 18-Feb-2015,Maude Bellas Maternity Ward,Vancomycin 500mg Vial (10),4.00
 13-Mar-2015,Acute Medical Unit,Vancomycin 500mg Vial (10),10.00
 04-Mar-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 11-Mar-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),20.00
 09-Mar-2015,Colyer Surgical Ward,Vancomycin 500mg Vial (10),10.00
 12-Mar-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),3.00
 08-Apr-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 15-Apr-2015,Benson Medical Ward,Vancomycin 500mg Vial (10),10.00
 09-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
 16-Apr-2015,Galliers Canning Ward (Med/205SURG),Vancomycin 500mg Vial (10),20.00
